.1 .00001 .000001 .001 4000.
2 0 0 0 0 1 -1
39.71 47.24 0. 0.
2016 12.1 0 0 1 1
-200. 2500. 000.0
094600 101500 1500
0
1.36 65 0
1
.0 200 20 -45.0 45 0
1
-0.0 200. 39.0 55. 20. 00.0 20. 100. 20.
10
39.0 47.0
39.71 47.24  094600 4.5 100.0 0.0 000.0 .0 .0 0. 000.0
39.71 47.24  094600 4.5 100.0 0.0 000.0 .0 .0 0. 000.0
2
94
5.54140001 23.61   20.6     0.0
5.89880000 20.87   22.4     0.0
5.97820001 14.99   21.7     0.0
6.01800003 14.16   20.3     0.0
6.05760003 21.58   21.0     0.0
6.13720003 18.97   19.5     0.0
6.17680002 22.00   18.4     0.0
6.21659999 23.84   16.4     0.0
6.25620003 20.08   20.1     0.0
6.29600001 10.76   20.2     0.0
6.33580003 19.97   20.5     0.0
6.37540002 20.52   19.7     0.0
6.41520000 23.07   19.6     0.0
6.45480004 19.47   19.9     0.0
6.49460001 21.78   19.9     0.0
6.57400003 26.44   21.6     0.0
6.57400003 17.58   21.9     0.0
6.61380001 20.36   20.2     0.0
6.65340000 18.80   19.1     0.0
6.69320002 24.51   22.4     0.0
6.69320002 14.69   20.6     0.0
6.73300000 17.45   20.2     0.0
6.77260004 20.55   19.2     0.0
6.85200000 18.75   20.9     0.0
6.85200000 20.36   19.6     0.0
6.89180003 19.04   20.0     0.0
6.93160000 20.86   22.4     0.0
6.93160000 19.56   19.4     0.0
6.97119999 23.62   19.0     0.0
6.97119999 17.33   18.7     0.0
7.05060001 23.39   20.9     0.0
7.05060001 17.66   18.8     0.0
7.09040003 14.06   20.9     0.0
7.16980000 22.68   20.2     0.0
7.16980000 17.25   19.1     0.0
7.20960002 21.64   21.2     0.0
7.20960002 19.65   19.9     0.0
7.24920001 18.42   22.0     0.0
7.28900004 21.61   19.4     0.0
7.36840001 23.91   20.2     0.0
7.36840001 17.01   20.8     0.0
7.48760000 21.59   20.7     0.0
7.52740002 20.11   19.8     0.0
7.52740002 20.37   20.6     0.0
7.56700001 19.58   20.3     0.0
7.60680004 17.77   19.0     0.0
7.60680004 19.15   21.1     0.0
7.64640003 23.20   21.1     0.0
7.68620000 12.70   20.3     0.0
7.68620000 16.86   20.2     0.0
7.72600003 16.50   21.0     0.0
7.76560002 16.67   19.0     0.0
7.80539999 17.49   19.3     0.0
7.80539999 18.29   19.8     0.0
7.88480001 20.23   20.9     0.0
7.88480001 14.23   20.6     0.0
7.92460003 23.64   20.4     0.0
7.92460003 15.96   19.9     0.0
7.96420002 16.97   18.6     0.0
7.96420002 18.05   21.4     0.0
8.00400000 11.51   20.3     0.0
8.00400000 21.86   19.9     0.0
8.04360004 18.63   22.2     0.0
8.08340002 17.53   21.6     0.0
8.12320004 14.80   22.6     0.0
8.36140004 17.81   22.6     0.0
8.40120001 18.62   23.4     0.0
8.48060003 20.26   20.9     0.0
8.55999999 19.84   21.2     0.0
8.59980002 19.54   21.0     0.0
8.63960000 19.57   20.9     0.0
8.67920003 19.54   20.4     0.0
8.71900001 20.01   20.0     0.0
8.75860000 20.04   20.2     0.0
8.79840002 20.08   20.4     0.0
8.83800002 20.67   20.0     0.0
8.87779999 20.72   20.2     0.0
8.91760002 19.01   20.8     0.0
8.95720001 18.43   21.1     0.0
8.99700003 17.94   21.4     0.0
9.03660002 17.73   21.2     0.0
9.07640000 18.13   21.5     0.0
9.19560004 19.07   21.5     0.0
9.23520003 19.64   19.0     0.0
9.27500000 17.33   20.6     0.0
9.31480003 16.68   21.2     0.0
9.35440002 17.22   20.5     0.0
9.39420000 18.35   21.0     0.0
9.43380003 25.55   19.7     0.0
9.63239999 20.90   20.7     0.0
9.67220002 18.20   20.7     0.0
9.75160003 20.38   20.7     0.0
9.91060000 19.98   19.9     0.0
9.99000001 21.48   20.7     0.0
0 0                       
22                        
