

New solution S0=1673.5

    0.00    4.00   47.300   39.200
  143.50   60.00   47.300   39.200
  152.69   63.73   46.011   38.511
  161.86   67.48   45.933   38.470
  171.03   71.23   45.855   38.430
  180.19   75.00   45.778   38.390
  184.76   76.89   45.739   38.370
  189.33   78.79   45.701   38.350
  191.62   79.74   45.681   38.340
  193.90   80.69   45.662   38.330
  195.05   81.16   45.652   38.325
  196.19   81.63   45.643   38.320
  197.33   82.11   45.633   38.315
  198.47   82.59   45.623   38.311
  199.61   83.06   45.614   38.306
  200.75   83.54   45.604   38.301
  201.32   83.77   45.599   38.298
  201.89   84.01   45.594   38.296
  202.46   84.25   45.589   38.293
  203.03   84.49   45.585   38.291
  203.60   84.73   45.580   38.288
  204.17   84.97   45.575   38.286
  204.74   85.20   45.570   38.283
  205.31   85.44   45.565   38.281
  205.88   85.68   45.560   38.278
  206.45   85.92   45.556   38.276
  207.02   86.16   45.551   38.273
  207.59   86.40   45.546   38.271
  208.16   86.63   45.541   38.268
  208.73   86.87   45.536   38.266
  209.30   87.11   45.532   38.264
  209.87   87.35   45.527   38.261
  210.44   87.59   45.522   38.259
  211.01   87.83   45.517   38.256
  211.58   88.06   45.512   38.254
  212.15   88.30   45.507   38.251
  213.29   88.78   45.498   38.246
  213.86   89.02   45.493   38.244
  214.43   89.26   45.488   38.241
  215.00   89.49   45.483   38.239
  215.57   89.73   45.478   38.236
  216.14   89.97   45.474   38.234
  216.71   90.21   45.469   38.231
  217.28   90.44   45.464   38.229
  217.85   90.68   45.459   38.227
  218.42   90.92   45.454   38.224
  218.99   91.15   45.450   38.222
  219.56   91.39   45.445   38.219
  220.12   91.62   45.440   38.217
  220.69   91.86   45.435   38.214
  221.26   92.09   45.430   38.212
  221.83   92.32   45.425   38.209
  222.40   92.55   45.421   38.207
  222.97   92.79   45.416   38.204
  223.54   93.02   45.411   38.202
  224.11   93.24   45.406   38.199
  224.68   93.47   45.401   38.197
  225.25   93.70   45.396   38.195
  225.82   93.93   45.392   38.192
  226.39   94.15   45.387   38.190
  226.96   94.37   45.382   38.187
  227.53   94.59   45.377   38.185
  228.10   94.81   45.372   38.182
  229.24   95.25   45.363   38.177
  229.80   95.46   45.358   38.175
  230.37   95.67   45.353   38.172
  230.94   95.88   45.348   38.170
  231.51   96.09   45.343   38.168
  232.08   96.30   45.339   38.165
  232.65   96.50   45.334   38.163
  233.22   96.70   45.329   38.160
  233.79   96.90   45.324   38.158
  234.37   97.10   45.319   38.155
  234.94   97.29   45.314   38.153
  235.51   97.48   45.310   38.150
  236.08   97.67   45.305   38.148
  236.65   97.86   45.300   38.145
  237.22   98.04   45.295   38.143
  237.79   98.22   45.290   38.141
  238.36   98.39   45.285   38.138
  238.93   98.57   45.281   38.136
  239.50   98.74   45.276   38.133
  240.07   98.91   45.271   38.131
  240.64   99.07   45.266   38.128
  241.21   99.23   45.261   38.126
  241.78   99.39   45.256   38.123
  242.35   99.54   45.252   38.121
  242.93   99.70   45.247   38.118
  243.50   99.84   45.242   38.116
  244.07   99.99   45.237   38.113
  244.64  100.13   45.232   38.111
  245.78  100.40   45.223   38.106
  246.92  100.66   45.213   38.101
  248.07  100.91   45.203   38.096
  249.21  101.15   45.194   38.091
  250.35  101.37   45.184   38.086
  251.49  101.58   45.174   38.082
  252.63  101.77   45.165   38.077
  253.78  101.95   45.155   38.072
  254.92  102.12   45.145   38.067
  256.06  102.28   45.136   38.062
  257.20  102.43   45.126   38.057
  258.34  102.56   45.116   38.052
  259.48  102.68   45.107   38.047
  260.62  102.79   45.097   38.042
  261.76  102.89   45.087   38.037
  262.90  102.97   45.078   38.032
