

New solution S0=1673.5

    0.00    4.00   47.300   39.200
   45.38   60.00   47.300   39.200
   51.60   67.78   46.864   38.965
   57.80   75.57   46.812   38.937
   60.90   79.46   46.786   38.923
   61.67   80.43   46.779   38.919
   62.45   81.41   46.773   38.916
   63.22   82.38   46.766   38.912
   63.99   83.36   46.760   38.909
   64.38   83.84   46.756   38.907
   64.77   84.33   46.753   38.905
   65.15   84.82   46.750   38.904
   65.54   85.31   46.747   38.902
   65.92   85.79   46.743   38.900
   66.31   86.28   46.740   38.899
   66.70   86.77   46.737   38.897
   67.08   87.25   46.734   38.895
   67.47   87.74   46.730   38.893
   67.86   88.23   46.727   38.892
   68.24   88.72   46.724   38.890
   68.63   89.20   46.721   38.888
   69.01   89.69   46.717   38.886
   69.40   90.18   46.714   38.885
   69.78   90.67   46.711   38.883
   70.17   91.15   46.707   38.881
   70.56   91.64   46.704   38.879
   70.94   92.13   46.701   38.878
   71.33   92.61   46.698   38.876
   71.71   93.10   46.694   38.874
   72.10   93.58   46.691   38.873
   72.48   94.07   46.688   38.871
   72.87   94.55   46.685   38.869
   73.25   95.03   46.681   38.867
   73.64   95.52   46.678   38.866
   74.02   96.00   46.675   38.864
   74.41   96.48   46.672   38.862
   74.80   96.96   46.668   38.860
   75.18   97.44   46.665   38.859
   75.57   97.92   46.662   38.857
   75.95   98.39   46.659   38.855
   76.34   98.87   46.655   38.853
   76.72   99.34   46.652   38.852
   77.11   99.81   46.649   38.850
   77.50  100.28   46.646   38.848
   77.88  100.75   46.642   38.847
   78.27  101.22   46.639   38.845
   78.65  101.69   46.636   38.843
   79.04  102.16   46.633   38.841
   79.43  102.62   46.629   38.840
   79.81  103.08   46.626   38.838
   80.20  103.55   46.623   38.836
   80.58  104.01   46.619   38.834
   80.97  104.47   46.616   38.833
   81.74  105.38   46.610   38.829
   82.13  105.84   46.606   38.827
   82.52  106.30   46.603   38.826
   82.90  106.75   46.600   38.824
   83.29  107.21   46.597   38.822
   83.68  107.66   46.593   38.820
   84.06  108.12   46.590   38.819
   84.45  108.57   46.587   38.817
   84.83  109.02   46.584   38.815
   85.22  109.48   46.580   38.814
   85.61  109.93   46.577   38.812
   85.99  110.38   46.574   38.810
   86.38  110.84   46.571   38.808
   86.77  111.29   46.567   38.807
   87.15  111.74   46.564   38.805
   87.54  112.20   46.561   38.803
   87.92  112.65   46.557   38.801
   88.31  113.11   46.554   38.800
   88.69  113.56   46.551   38.798
   89.08  114.02   46.548   38.796
   89.47  114.47   46.544   38.794
   89.85  114.93   46.541   38.793
   90.24  115.39   46.538   38.791
   91.01  116.30   46.531   38.788
   91.78  117.22   46.525   38.784
   92.55  118.14   46.518   38.781
   93.31  119.06   46.512   38.777
