

New solution S0=1673.5

    0.00    4.00   47.300   39.200
  152.46   60.00   47.300   39.200
  161.72   63.55   45.934   38.471
  170.97   67.12   45.856   38.430
  180.20   70.69   45.778   38.390
  189.43   74.29   45.700   38.350
  198.65   77.89   45.622   38.310
  200.95   78.80   45.602   38.300
  203.25   79.70   45.583   38.290
  205.56   80.60   45.563   38.280
  206.71   81.06   45.554   38.275
  207.86   81.51   45.544   38.270
  209.01   81.96   45.534   38.265
  210.16   82.42   45.524   38.260
  211.31   82.87   45.515   38.255
  212.46   83.33   45.505   38.250
  213.03   83.55   45.500   38.247
  213.61   83.78   45.495   38.245
  214.18   84.01   45.490   38.242
  214.75   84.23   45.485   38.240
  215.33   84.46   45.481   38.237
  215.90   84.69   45.476   38.235
  216.48   84.92   45.471   38.232
  217.05   85.14   45.466   38.230
  217.63   85.37   45.461   38.227
  218.20   85.60   45.456   38.225
  218.78   85.82   45.451   38.222
  219.35   86.05   45.446   38.220
  219.92   86.28   45.442   38.217
  220.50   86.51   45.437   38.215
  221.07   86.73   45.432   38.212
  221.65   86.96   45.427   38.210
  222.22   87.19   45.422   38.207
  222.80   87.42   45.417   38.205
  223.37   87.64   45.412   38.202
  223.94   87.87   45.408   38.200
  224.52   88.10   45.403   38.198
  225.09   88.33   45.398   38.195
  226.24   88.78   45.388   38.190
  226.81   89.01   45.383   38.188
  227.39   89.23   45.378   38.185
  227.96   89.46   45.374   38.183
  228.53   89.69   45.369   38.180
  229.11   89.91   45.364   38.178
  229.68   90.14   45.359   38.175
  230.26   90.36   45.354   38.173
  230.83   90.59   45.349   38.170
  231.40   90.81   45.344   38.168
  231.98   91.04   45.340   38.165
  232.55   91.26   45.335   38.163
  233.13   91.48   45.330   38.160
  233.70   91.70   45.325   38.158
  234.27   91.92   45.320   38.156
  234.85   92.14   45.315   38.153
  235.42   92.36   45.310   38.151
  235.99   92.58   45.306   38.148
  236.57   92.80   45.301   38.146
  237.14   93.01   45.296   38.143
  237.72   93.22   45.291   38.141
  238.29   93.44   45.286   38.138
  238.86   93.65   45.281   38.136
  239.44   93.85   45.276   38.133
  240.01   94.06   45.271   38.131
  240.59   94.27   45.267   38.128
  241.16   94.47   45.262   38.126
  241.74   94.67   45.257   38.123
  242.31   94.87   45.252   38.121
  242.88   95.06   45.247   38.118
  243.46   95.26   45.242   38.116
  244.03   95.45   45.237   38.114
  244.61   95.63   45.233   38.111
  245.18   95.82   45.228   38.109
  245.76   96.00   45.223   38.106
  246.33   96.18   45.218   38.104
  246.91   96.35   45.213   38.101
  247.48   96.53   45.208   38.099
  248.06   96.70   45.203   38.096
  248.63   96.86   45.198   38.094
  249.21   97.02   45.194   38.091
  249.78   97.18   45.189   38.089
  250.36   97.33   45.184   38.086
  250.94   97.49   45.179   38.084
  251.51   97.63   45.174   38.081
  252.09   97.77   45.169   38.079
  252.66   97.91   45.164   38.076
  253.24   98.05   45.159   38.074
  253.81   98.18   45.155   38.072
  254.39   98.31   45.150   38.069
  254.97   98.43   45.145   38.067
  255.54   98.55   45.140   38.064
  256.12   98.66   45.135   38.062
  256.69   98.77   45.130   38.059
  257.27   98.87   45.125   38.057
  258.42   99.07   45.116   38.052
  259.57   99.25   45.106   38.047
  260.72   99.41   45.096   38.042
  261.30   99.48   45.091   38.039
  261.87   99.55   45.086   38.037
  262.45   99.62   45.081   38.034
  263.03   99.68   45.077   38.032
  263.60   99.73   45.072   38.029
  264.18   99.78   45.067   38.027
  264.75   99.83   45.062   38.025
  265.33   99.87   45.057   38.022
  265.90   99.91   45.052   38.020
  266.47   99.94   45.047   38.017
  267.05   99.97   45.043   38.015
  267.62   99.99   45.038   38.012
  268.20  100.01   45.033   38.010
  268.77  100.02   45.028   38.007
  269.35  100.03   45.023   38.005
  269.92  100.04   45.018   38.002
  270.49  100.04   45.013   38.000
  271.07  100.04   45.008   37.997
  271.64  100.03   45.004   37.995
  272.21  100.01   44.999   37.993
  272.79  100.00   44.994   37.990
  273.36   99.97   44.989   37.988
  273.93   99.95   44.984   37.985
  274.51   99.92   44.979   37.983
  275.08   99.88   44.975   37.980
  275.65   99.84   44.970   37.978
  276.22   99.80   44.965   37.975
  276.80   99.75   44.960   37.973
  277.37   99.69   44.955   37.970
  277.94   99.63   44.950   37.968
  278.51   99.57   44.945   37.966
  279.08   99.50   44.941   37.963
  279.66   99.43   44.936   37.961
  280.23   99.36   44.931   37.958
  280.80   99.28   44.926   37.956
  281.37   99.19   44.921   37.953
  281.94   99.10   44.916   37.951
  282.51   99.01   44.912   37.949
  283.08   98.91   44.907   37.946
  284.23   98.70   44.897   37.941
  285.37   98.48   44.887   37.936
  285.94   98.36   44.882   37.934
  286.51   98.24   44.878   37.931
  287.08   98.11   44.873   37.929
  287.65   97.98   44.868   37.927
  288.23   97.84   44.863   37.924
  288.80   97.70   44.858   37.922
  289.37   97.56   44.853   37.919
  289.94   97.41   44.849   37.917
  290.51   97.26   44.844   37.914
  291.08   97.11   44.839   37.912
  291.65   96.95   44.834   37.910
  292.22   96.79   44.829   37.907
  292.80   96.62   44.824   37.905
  293.37   96.46   44.820   37.902
  293.94   96.29   44.815   37.900
  294.51   96.11   44.810   37.898
  295.08   95.93   44.805   37.895
  295.65   95.75   44.800   37.893
  296.23   95.57   44.795   37.890
  296.80   95.38   44.790   37.888
  297.37   95.19   44.786   37.885
  297.94   95.00   44.781   37.883
  298.51   94.80   44.776   37.881
  299.09   94.61   44.771   37.878
  299.66   94.41   44.766   37.876
  300.23   94.21   44.761   37.873
  300.80   94.00   44.756   37.871
  301.38   93.80   44.752   37.869
  301.95   93.59   44.747   37.866
  302.52   93.38   44.742   37.864
  303.09   93.17   44.737   37.861
  303.67   92.95   44.732   37.859
  304.24   92.74   44.727   37.856
  304.81   92.52   44.722   37.854
  305.39   92.31   44.718   37.852
  305.96   92.09   44.713   37.849
  306.53   91.87   44.708   37.847
  307.10   91.65   44.703   37.844
  307.68   91.43   44.698   37.842
  308.25   91.21   44.693   37.840
  308.82   90.98   44.688   37.837
  309.40   90.76   44.684   37.835
  309.97   90.54   44.679   37.832
  310.54   90.31   44.674   37.830
  311.12   90.09   44.669   37.827
  311.69   89.86   44.664   37.825
  312.27   89.64   44.659   37.823
  312.84   89.41   44.654   37.820
  313.41   89.18   44.650   37.818
  313.99   88.96   44.645   37.815
  314.56   88.73   44.640   37.813
  315.13   88.50   44.635   37.811
  315.71   88.28   44.630   37.808
  316.86   87.82   44.620   37.803
  317.43   87.59   44.615   37.801
  318.00   87.37   44.611   37.799
  318.58   87.14   44.606   37.796
  319.15   86.91   44.601   37.794
  319.73   86.68   44.596   37.791
  320.30   86.46   44.591   37.789
  320.87   86.23   44.586   37.787
  321.45   86.00   44.581   37.784
  322.02   85.77   44.576   37.782
  322.60   85.55   44.572   37.779
  323.17   85.32   44.567   37.777
  323.75   85.09   44.562   37.774
  324.32   84.87   44.557   37.772
  324.90   84.64   44.552   37.770
  325.47   84.41   44.547   37.767
  326.04   84.18   44.542   37.765
  326.62   83.96   44.537   37.762
  327.19   83.73   44.533   37.760
  327.77   83.50   44.528   37.758
  328.34   83.28   44.523   37.755
  328.92   83.05   44.518   37.753
  329.49   82.82   44.513   37.750
  330.64   82.37   44.503   37.746
  331.79   81.91   44.494   37.741
  332.94   81.46   44.484   37.736
  334.09   81.01   44.474   37.731
  335.24   80.56   44.464   37.726
  336.39   80.10   44.455   37.722
  337.55   79.65   44.445   37.717
  339.85   78.75   44.425   37.707
  342.15   77.84   44.406   37.698
  344.45   76.94   44.386   37.688
  349.06   75.14   44.347   37.669
  358.29   71.54   44.269   37.631
  367.52   67.96   44.190   37.592
  376.77   64.39   44.112   37.554
  386.03   60.84   44.033   37.516
  387.18   60.40   44.023   37.511
  387.76   60.17   44.018   37.509
  388.05   60.06   44.016   37.508
  388.20   60.01   44.015   37.507
  388.21   60.00   44.015   37.507
  388.22   60.00   44.015   37.507
  388.22   60.00   44.015   37.507
  388.22   60.00   44.015   37.507
  552.08    0.00   44.015   37.507
  715.94   60.00   47.300   39.200
  725.20   63.55   41.144   36.184
  734.45   67.12   41.065   36.150
  743.69   70.69   40.986   36.115
  752.91   74.29   40.907   36.081
  762.13   77.89   40.829   36.047
  764.43   78.79   40.809   36.038
  766.74   79.70   40.789   36.030
  769.04   80.60   40.770   36.021
  770.19   81.06   40.760   36.017
  771.34   81.51   40.750   36.012
  772.49   81.96   40.740   36.008
  773.64   82.42   40.730   36.004
  774.79   82.87   40.720   36.000
  775.94   83.32   40.711   35.995
  776.51   83.55   40.706   35.993
  777.09   83.78   40.701   35.991
  777.66   84.01   40.696   35.989
  778.24   84.23   40.691   35.987
  778.81   84.46   40.686   35.985
  779.39   84.69   40.681   35.983
  779.96   84.91   40.676   35.981
  780.53   85.14   40.671   35.978
  781.11   85.37   40.666   35.976
  781.68   85.60   40.661   35.974
  782.26   85.82   40.657   35.972
  782.83   86.05   40.652   35.970
  783.41   86.28   40.647   35.968
  783.98   86.51   40.642   35.966
  784.56   86.73   40.637   35.964
  785.13   86.96   40.632   35.961
  785.70   87.19   40.627   35.959
  786.28   87.42   40.622   35.957
  786.85   87.64   40.617   35.955
  787.43   87.87   40.612   35.953
  788.57   88.33   40.603   35.949
  789.72   88.78   40.593   35.945
  790.30   89.01   40.588   35.942
  790.87   89.23   40.583   35.940
  791.44   89.46   40.578   35.938
  792.02   89.69   40.573   35.936
  792.59   89.91   40.568   35.934
  793.16   90.14   40.563   35.932
  793.74   90.36   40.558   35.930
  794.31   90.59   40.554   35.928
  794.89   90.81   40.549   35.925
  795.46   91.03   40.544   35.923
  796.03   91.26   40.539   35.921
  796.61   91.48   40.534   35.919
  797.18   91.70   40.529   35.917
  797.75   91.92   40.524   35.915
  798.33   92.14   40.519   35.913
  798.90   92.36   40.514   35.911
  799.48   92.58   40.509   35.909
  800.05   92.79   40.504   35.906
  800.62   93.01   40.500   35.904
  801.20   93.22   40.495   35.902
  801.77   93.43   40.490   35.900
  802.35   93.64   40.485   35.898
  802.92   93.85   40.480   35.896
  803.49   94.06   40.475   35.894
  804.64   94.47   40.465   35.890
  805.22   94.67   40.460   35.887
  805.79   94.87   40.455   35.885
  806.37   95.06   40.451   35.883
  806.94   95.25   40.446   35.881
  807.52   95.45   40.441   35.879
  808.09   95.63   40.436   35.877
  808.67   95.82   40.431   35.875
  809.24   96.00   40.426   35.873
  809.82   96.18   40.421   35.871
  810.39   96.35   40.416   35.868
  810.97   96.53   40.411   35.866
  811.54   96.69   40.406   35.864
  812.12   96.86   40.401   35.862
  812.69   97.02   40.396   35.860
  813.27   97.18   40.392   35.858
  813.84   97.33   40.387   35.856
  814.42   97.49   40.382   35.854
  814.99   97.63   40.377   35.851
  815.57   97.78   40.372   35.849
  816.15   97.91   40.367   35.847
  816.72   98.05   40.362   35.845
  817.30   98.18   40.357   35.843
  817.87   98.31   40.352   35.841
  818.45   98.43   40.347   35.839
  819.02   98.55   40.342   35.837
  819.60   98.66   40.337   35.835
  820.75   98.87   40.328   35.830
  821.90   99.07   40.318   35.826
  823.06   99.25   40.308   35.822
  823.63   99.33   40.303   35.820
  824.21   99.41   40.298   35.818
  824.78   99.48   40.293   35.815
  825.36   99.55   40.288   35.813
